Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T0366,2023-13-01,C162,Headphones,2.0,,PayPal ,Completed
T0367,2023-13-01,C1138,Laptop,571.0,,PayPal,Completed
T0368,2023-13-01,C4370,Tabl,830.0,-$670.97,pay pal,
T0369,2025-02-30,C2751,Coffee Machine,-8.0,-703.2149971820900,Cash,Failed
T0370,2021-09-21,C2351,Headphones,5.0,,creditcard,complete
T0371,,C3388,Smartphone,6.0,451.68590293879300,PayPal,Failed
T0372,2025-02-30,C1373,Laptop,-1.0,450.56055133612200,creditcard,Pending
T0373,2020-02-07,C1963,Coffee Machine,7.0,-$505.84,Credit Card,Pending
T0374,2023-10-23,C1322,Smartphone,,,Credit Card,complete
T0375,,C3066,Laptop,5.0,466.3713116434620,Cash,Completed
T0376,2025-02-30,C4647,Headphones,383.0,-177.4513240609840,credit card,Pending
T0377,2025-02-30,C3781,Smartphone,858.0,83.35807128769310,PayPal ,Pending
T0378,2023-13-01,C1333,Tablet,513.0,-653.180363631543,pay pal,complete
T0379,2025-02-30,C4606,Smartphone,-6.0,648.8978229125950,credit card,Failed
T0380,2023-13-01,C2109,Tablet,8.0,,Cash,Pending
T0381,2023-13-01,C3844,Coffee Machine,8.0,660.9377166513130,Cash,Failed
T0382,2025-02-30,,Smartphone,635.0,-360.7298474210070,Cash,
T0383,2020-09-18,C218,Tablet,-3.0,111.88623908989400,PayPal ,Completed
T0384,2025-02-30,C4847,Headphones,-8.0,,Cash,complete
T0385,2020-02-06,C1925,Headphones,171.0,-355.31375075825900,PayPal,
T0386,2023-04-13,C3257,Smartphone,-10.0,-587.7645737338090,PayPal ,complete
T0387,2023-13-01,C2676,Laptop,317.0,522.2548427811480,creditcard,Pending
T0388,2023-13-01,C2768,Tablet,135.0,,creditcard,Completed
T0389,2025-02-30,C4028,Tablet,,716.6731941383730,pay pal,Failed
T0390,2025-02-30,C1247,Headphones,-5.0,-100.57715998417400,credit card,complete
T0391,2021-07-09,C343,Laptop,9.0,,Cash,
T0392,2025-02-30,C4055,Coffee Machine,656.0,,pay pal,Completed
T0393,2023-13-01,C1948,Headphon,953.0,-477.48093812221400,Cash,completed
T0394,2023-09-19,C2968,Tablet,266.0,444.14613838523100,PayPal,
T0395,2020-03-13,C4592,Laptop,223.0,,Cash,Completed
,2025-02-30,C4267,Tablet,-9.0,-897.0577631812590,Credit Card,Pending
T0397,2021-08-30,,Smartphone,-3.0,133.16475959035200,PayPal ,Completed
T0398,2025-02-30,C1737,Tablet,9.0,$911.54,Cash,completed
T0399,2025-02-30,,Lapt,,931.5165294257740,Cash,completed
,2023-13-01,C3132,Laptop,-9.0,-$299.14,creditcard,completed
,2023-13-01,C2990,Smartphone,-8.0,740.3714403453200,pay pal,
,2023-13-01,,Smartphone,1.0,,Cash,
T0403,2021-12-08,C3011,Headphones,6.0,,Cash,Pending
T0404,2023-13-01,C1601,Tablet,528.0,61.275805314504500,PayPal,Pending
T0405,2023-13-01,C2105,Coffee Machine,779.0,,credit card,
T0406,,C2117,Coffee Machine,340.0,641.6205491180870,credit card,completed
T0407,2025-02-30,C2883,Laptop,-5.0,801.1475534095610,credit card,completed
T0408,2022-03-08,C2342,Smar,199.0,,credit card,Completed
T0409,2025-02-30,C3422,Coffee Machine,-10.0,53.475289590843200,pay pal,
T0410,2020-12-24,C3413,Coffee Ma,253.0,,PayPal ,completed
T0411,2021-08-20,C842,Laptop,2.0,-398.5156160262820,credit card,
T0412,2023-13-01,C1603,Smartphone,-3.0,,PayPal,complete
T0413,2023-13-01,C946,Laptop,582.0,843.01540077699,PayPal ,
T0414,2023-13-01,C424,Laptop,4.0,-649.5781792142230,Credit Card,
T0415,2023-13-01,C3427,Headphones,249.0,-850.2654039411520,creditcard,Pending
T0416,2023-13-01,C3152,Smartphone,511.0,,Cash,complete
T0417,2025-02-30,C3776,Coffee Machine,-9.0,424.74882540717100,PayPal,
T0418,2025-02-30,C426,Coffee Machine,6.0,801.3367406537000,Credit Card,Pending
,2025-02-30,C4683,Coffee Machine,4.0,330.6544035348730,PayPal ,Failed
,2025-02-30,C122,Laptop,637.0,$542.43,pay pal,
T0421,2023-07-21,C4963,Headphones,-4.0,,Cash,Pending
T0422,2023-13-01,C432,Smartphone,-4.0,,Credit Card,
T0423,2021-12-20,C898,Headphones,-4.0,-552.0757026363180,creditcard,Pending
T0424,2025-02-30,C2158,Coffee Machine,,643.5683633227010,credit card,Completed
T0425,2023-13-01,C559,Coffee Machine,549.0,-976.64562784633,PayPal,completed
T0426,2024-07-25,C1385,Tablet,,,PayPal,complete
T0427,2025-02-30,C2158,Headphones,-9.0,531.1146888925100,Credit Card,
T0428,2023-13-01,C2950,Smartphone,331.0,-269.66649288371900,Cash,Failed
T0429,2023-13-01,C3847,Tablet,6.0,-298.413361872015,credit card,Failed
T0430,2025-02-30,C2109,Coffee Machine,10.0,-636.790391401823,PayPal,Failed
T0431,2024-01-10,C1515,Tablet,701.0,-877.2554479693770,Credit Card,Pending
T0432,2025-02-30,C1006,Headphon,675.0,-760.498201966399,credit card,
T0433,2025-02-30,C052,Laptop,-5.0,,creditcard,Failed
T0434,2021-09-14,C4958,Tablet,-4.0,-830.7487608216000,creditcard,complete
T0435,2025-02-30,C2659,Smart,-10.0,,PayPal ,Pending
T0436,2022-08-24,C573,Headphones,583.0,,pay pal,Failed
T0437,2023-13-01,C4213,Tablet,269.0,71.9695399611066,Credit Card,completed
T0438,2025-02-30,C1459,Laptop,1.0,,PayPal ,completed
T0439,2023-13-01,C3755,Smartphone,582.0,-589.0071942033620,creditcard,complete
T0440,2023-13-01,C1620,L,-9.0,,PayPal ,Completed
T0441,2021-04-28,C1822,Laptop,598.0,175.65593211106200,Credit Card,
T0442,2025-02-30,C985,Tablet,726.0,-162.39238734356600,PayPal,Failed
T0443,2022-09-20,C1659,Coffee Machine,3.0,-158.6013602889870,Cash,completed
T0444,2025-02-30,,Co,476.0,-500.1808560320920,pay pal,Failed
T0445,2023-13-01,C2279,Tablet,9.0,-924.4329532587980,Cash,Pending
T0446,2023-13-01,C2425,Laptop,197.0,449.39678034167800,PayPal ,Failed
T0447,2025-02-30,C1546,Tablet,-3.0,,creditcard,Completed
T0448,2024-01-12,C4227,Headphone,1.0,-828.7889066621900,Credit Card,
T0449,2024-04-18,C1428,Headphones,908.0,-664.3672272948070,credit card,Pending
T0450,2025-02-30,C3201,Smartphone,,192.2978026960650,Credit Card,completed
T0451,2025-02-30,,Coffee Ma,-6.0,-797.0212592571160,credit card,Completed
T0452,2023-13-01,C1047,Coffee Machine,5.0,$55.56,credit card,complete
T0453,2025-02-30,C3641,Headphones,1.0,960.582594597936,PayPal,Failed
T0454,2023-13-01,C2570,Tablet,2.0,,Credit Card,completed
T0455,2023-13-01,C799,Smartphone,-2.0,,Credit Card,completed
,2023-13-01,,Coffee Machine,2.0,-119.77607963965500,credit card,Completed
T0457,2025-02-30,C038,Headphones,153.0,,creditcard,Failed
T0458,2020-06-02,C1744,Laptop,8.0,,Cash,complete
T0459,2023-13-01,C1485,Smartphone,-4.0,-620.435788898488,creditcard,
T0460,2023-13-01,C3169,Coffee Mac,10.0,-272.7625764048170,pay pal,Failed
T0461,2025-02-30,C3123,Smartphone,-6.0,,creditcard,Pending
T0462,2025-02-30,C762,Headphones,4.0,219.88642645668500,Credit Card,Failed
T0463,2025-02-30,C4563,Tablet,820.0,,Credit Card,completed
T0464,2021-06-07,C1343,Headphones,3.0,644.4471848103140,creditcard,
T0465,2023-13-01,C4371,Laptop,-8.0,443.1140644611570,PayPal ,complete
T0466,2023-07-27,C2554,Headphones,-9.0,-641.4939137873030,pay pal,
T0467,,C3748,Coffee Machine,9.0,,PayPal ,complete
T0468,2022-04-02,C2171,Coffee Machine,-4.0,632.6464123180600,PayPal,completed
T0469,2025-02-30,C794,Smartphone,,-$387.44,PayPal,completed
T0470,2023-13-01,C4133,Headphones,488.0,,PayPal,Failed
T0471,2023-13-01,C3246,Smartphone,8.0,,credit card,complete
T0472,2023-13-01,C2034,Laptop,,,PayPal,completed
T0473,2025-02-30,C3037,Headphones,-3.0,622.9905766630260,Cash,complete
T0474,2025-02-30,C1854,Coffee Machine,-3.0,825.18439689704,PayPal,Pending
T0475,2020-08-27,C3914,Tablet,3.0,73.30939822921120,pay pal,completed
T0476,2023-13-01,C1790,Coffee Machine,-7.0,$351.29,pay pal,
T0477,2025-02-30,C3347,Headphones,-2.0,,Credit Card,complete
T0478,2024-06-26,C4896,Headphones,178.0,124.31215620910100,Cash,completed
T0479,2025-02-30,C1634,Coffee ,5.0,$392.56,credit card,Completed
T0480,2025-02-30,C1831,Laptop,129.0,-643.3029038240670,Credit Card,
T0481,2025-02-30,,Smartphone,-6.0,848.3404312394170,PayPal,Pending
T0482,2023-13-01,C708,Laptop,374.0,-971.0934492875200,creditcard,Pending
T0483,2023-13-01,C2222,Coffee Ma,-8.0,-604.3304851548280,pay pal,Completed
T0484,2021-03-21,,Smartphone,-2.0,214.5356707049860,PayPal ,Completed
T0485,2023-13-01,C4043,Coffee Machine,331.0,117.10751500622200,pay pal,Failed
T0486,2021-01-01,C1245,Laptop,-3.0,954.2825882761240,Cash,Completed
T0487,2025-02-30,C4321,Smartphone,-5.0,,creditcard,Completed
T0488,2023-13-01,C4096,Tablet,7.0,256.39034415473200,PayPal,Pending
T0489,2021-04-02,C1507,Smar,567.0,-534.7524182087770,PayPal ,complete
T0490,,C1917,Headphones,-7.0,,credit card,
T0491,2023-13-01,C4199,Headphones,-4.0,360.0771475887190,PayPal,
T0492,2023-13-01,C3936,Sm,6.0,814.0170810435880,PayPal,completed
T0493,2025-02-30,C1760,Headphones,-9.0,-687.9062038007350,Cash,Pending
T0494,2025-02-30,,Laptop,733.0,,Credit Card,
T0495,2025-02-30,C3530,Laptop,929.0,,Cash,Pending
T0496,,,Headphones,-3.0,-757.1876543331380,pay pal,Completed
T0497,2020-02-24,C3523,Headphones,-3.0,-985.7498369236310,pay pal,
T0498,2023-13-01,C4250,Coffee,-10.0,-481.42526393363800,pay pal,completed
T0499,2025-02-30,C613,Tablet,-4.0,296.6753328030100,pay pal,Pending
T0500,2020-01-23,C1891,Smartphone,-5.0,,PayPal ,Failed
T0501,2023-13-01,C2874,Headphones,8.0,621.6145586982360,credit card,
T0502,2023-13-01,C3334,Headphones,,-693.0533658599590,Credit Card,Pending
T0503,2023-13-01,C4352,Tablet,-6.0,,PayPal,complete
T0504,2023-13-01,,Coffee Machine,,-$254.51,pay pal,Failed
T0505,2023-13-01,C1114,Laptop,702.0,,credit card,Pending
T0506,2020-12-26,,Smartphone,10.0,,PayPal ,Pending
T0507,,C4591,Laptop,5.0,-911.0287224738110,PayPal ,Pending
T0508,2021-04-27,C4416,Headphones,578.0,,credit card,Completed
T0509,2025-02-30,C1117,Smartphone,119.0,-575.3448610207200,creditcard,
T0510,2023-13-01,C2362,Tablet,,-461.49765275592700,credit card,complete
T0511,2025-02-30,C4419,Coffee Machine,,,credit card,complete
T0512,2025-02-30,C2148,Headphones,-3.0,,Cash,Failed
T0513,2025-02-30,C919,Coffee Machine,-10.0,382.4013881881620,Cash,complete
T0514,2023-13-01,C2850,Headphones,-8.0,,PayPal,
T0515,2023-13-01,C4635,Headphones,-10.0,551.91392404517,Cash,Pending
T0516,2025-02-30,C2937,Tablet,862.0,683.5606988280860,PayPal,completed
T0517,,C2709,Coffee Machine,152.0,192.4944027694400,Credit Card,complete
,2025-02-30,C3217,Laptop,7.0,131.302071772126,Credit Card,completed
T0519,2023-06-11,,Laptop,3.0,571.8031008758710,PayPal,
T0520,2023-13-01,C3992,Headphones,542.0,341.7531512307670,Cash,complete
T0521,2020-01-09,C745,Coffee Machine,-10.0,-145.8264235816960,pay pal,
T0522,2025-02-30,C274,Headphones,421.0,,credit card,Pending
T0523,2022-09-08,C063,Coffee Machine,-4.0,298.16416488561000,Cash,Pending
T0524,2021-04-09,C2023,Headphones,849.0,-500.00036053446800,PayPal ,completed
T0525,2024-09-09,C2309,Smartphone,,-104.35615706425200,PayPal ,Failed
T0526,2024-12-11,C3889,Coffee Machine,3.0,901.3926593845380,PayPal,Failed
T0527,2020-06-11,C4693,Headphones,-7.0,-111.37130045670400,Cash,Failed
,2023-13-01,C2008,Laptop,277.0,-$453.09,pay pal,completed
T0529,2023-13-01,C965,Laptop,9.0,-914.2270861900130,Cash,complete
T0530,2023-13-01,C2610,Headphones,10.0,-869.6833338939040,Cash,Completed
T0531,2022-04-18,C090,Headphones,-8.0,,credit card,Completed
T0532,2024-06-21,C979,Smartphone,8.0,163.11752758515200,PayPal ,
T0533,2025-02-30,C4345,Smartphone,-6.0,463.80597002079400,creditcard,
T0534,2023-04-18,C2446,Smartph,451.0,$318.05,PayPal,Failed
T0535,2025-02-30,C1538,Coffee Machine,770.0,-419.13258121202500,pay pal,Pending
T0536,2023-12-26,C193,Headphones,661.0,496.0210703338800,PayPal ,
T0537,2023-13-01,C1270,Headphones,1.0,$997.81,Credit Card,complete
T0538,2023-13-01,C2799,Coffee Machine,-6.0,,Credit Card,Completed
T0539,2023-13-01,C4347,Headphones,-7.0,,PayPal ,completed
T0540,2025-02-30,C3488,Laptop,869.0,-598.3514835783880,PayPal,Failed
T0541,2023-13-01,C3293,T,-1.0,,Credit Card,Pending
T0542,2022-11-09,C2130,Laptop,-6.0,500.01377815533300,Credit Card,Failed
T0543,2020-03-13,C3429,Headphones,-7.0,100.19382824248300,creditcard,Failed
T0544,2025-02-30,C4373,Smartphone,2.0,-51.99225649335320,PayPal,complete
T0545,2023-13-01,C2184,Smart,563.0,-179.34045677399100,Cash,Pending
T0546,2023-13-01,C3269,Lapto,574.0,87.37963219757920,credit card,complete
T0547,2023-13-01,C1632,Headphones,1.0,-265.0682270216900,Cash,complete
T0548,2025-02-30,C3568,Tablet,7.0,421.9975180805400,Cash,Failed
T0549,2025-02-30,C2452,Smartphone,10.0,-$165.35,creditcard,
T0550,2025-02-30,,Tablet,-10.0,-$233.02,creditcard,Completed
T0551,2024-10-20,C1351,Coffee Machine,7.0,677.8996430726350,PayPal ,Completed
T0552,2025-02-30,C4861,Headphones,10.0,,creditcard,Pending
T0553,2025-02-30,C4337,Headphones,,,Cash,completed
T0554,2023-13-01,C1454,Laptop,9.0,,pay pal,Failed
T0555,2025-02-30,C168,Coffee Machine,721.0,-191.36629420510800,creditcard,
T0556,2023-13-01,C419,Coffee Machine,9.0,,PayPal ,complete
T0557,2023-13-01,,Smartphone,9.0,-879.2253811555250,creditcard,Pending
T0558,2023-13-01,C3593,Laptop,-7.0,,pay pal,
T0559,,C3570,Smartphone,950.0,,PayPal,Pending
T0560,,C3672,Headph,887.0,176.89226788389500,PayPal ,Completed
T0561,2025-02-30,C1014,Smartphone,815.0,178.71146926759100,PayPal,Failed
T0562,2025-02-30,C4611,Tablet,635.0,-463.67348368652200,PayPal,
T0563,2025-02-30,C4369,Tablet,852.0,369.22207570570800,Cash,Pending
T0564,2025-02-30,C1719,Headphones,-5.0,,Cash,
T0565,2023-11-25,C577,Headphones,777.0,740.8441366976860,PayPal ,Failed
,2025-02-30,C4995,Tablet,-6.0,-997.238013441724,Cash,completed
T0567,2023-13-01,C4385,Headphones,,-$737.26,pay pal,Failed
T0568,2025-02-30,C2090,Coffee Machine,3.0,927.9784489454660,pay pal,Completed
T0569,2024-07-24,C4392,Headphones,659.0,,PayPal,completed
T0570,2025-02-30,C4370,Coffee Machine,-5.0,,PayPal ,Pending
T0571,2023-13-01,C3260,Headphones,974.0,885.8727480396600,PayPal ,completed
T0572,2023-13-01,C2175,Smartphone,5.0,297.41366401965000,PayPal,complete
T0573,2023-13-01,C473,Tablet,-6.0,186.3896415854830,credit card,complete
T0574,2023-13-01,C672,Laptop,3.0,918.3616398946690,Credit Card,Failed
,2025-02-30,C4483,Laptop,-9.0,,PayPal,
T0576,2020-10-21,C3653,Laptop,487.0,-462.55884935511500,Cash,Failed
T0577,,,Smartphone,-1.0,306.7980176301560,Credit Card,completed
T0578,2025-02-30,C1265,Coffee Machine,-10.0,650.2559059410330,PayPal,complete
T0579,2020-10-11,C4392,Coffee Machine,7.0,,Cash,Completed
T0580,2025-02-30,C747,Smartphone,-3.0,-583.8431583904210,PayPal,completed
T0581,2023-12-21,C4091,S,3.0,,Credit Card,completed
T0582,2023-13-01,C1054,Coffee Machine,-5.0,-615.6109831631350,credit card,Failed
T0583,2025-02-30,C3821,Tablet,958.0,-923.2324537269360,Credit Card,Failed
T0584,2023-13-01,C4696,Coffee Mach,-1.0,,Credit Card,Pending
T0585,2025-02-30,C4317,Laptop,306.0,,PayPal,completed
T0586,2023-13-01,C213,Smartphone,-10.0,,Cash,complete
T0587,2020-03-21,C4690,Headphones,5.0,-758.22221988884,Credit Card,Failed
T0588,2020-11-03,C584,Tablet,3.0,-980.8473934909640,credit card,Completed
T0589,,C307,Smartphone,7.0,-633.4452513949780,pay pal,
T0590,2021-07-17,C3832,Smartphone,9.0,,credit card,Failed
T0591,2023-13-01,C1385,Laptop,279.0,,pay pal,completed
,2023-13-01,C4525,Tablet,7.0,558.9585575386090,PayPal ,Pending
T0593,2023-13-01,C1265,Tablet,694.0,418.9621794235150,PayPal,
T0594,2025-02-30,C2206,Tablet,-7.0,$853.75,Credit Card,Completed
T0595,2024-07-25,C913,Headphones,-10.0,,creditcard,complete
T0596,2020-05-25,C4981,Smartphone,980.0,930.0379818138470,creditcard,Failed
T0597,2023-13-01,C2006,Coffee,332.0,,creditcard,Failed
T0598,2025-02-30,C3212,Smartphone,-9.0,-282.22323251199400,credit card,Pending
,2025-02-30,C1016,Headphones,-10.0,,Credit Card,completed
T0600,2025-02-30,C3303,Tablet,744.0,,credit card,Completed
T0601,2020-07-24,C4698,Tablet,3.0,-436.73177969707300,Cash,
T0602,2025-02-30,C2130,Smartphone,-3.0,,pay pal,Pending
,2022-10-17,C4083,Smartphone,-5.0,,PayPal,Failed
T0604,2023-13-01,C3635,Tablet,-2.0,958.7695479598240,creditcard,Pending
T0605,2020-12-02,C4548,Tablet,1.0,,Cash,Failed
T0606,2025-02-30,C1394,Coffee Machine,3.0,,Cash,Completed
T0607,2025-02-30,C2992,Headphones,,725.0255412439230,creditcard,Completed
T0608,2023-13-01,C1157,Coffee Machine,-7.0,,PayPal,Pending
T0609,2023-13-01,C3993,Tablet,675.0,791.4935391726460,Cash,Failed
T0610,2023-13-01,C4186,Smartphon,5.0,-776.506749314819,PayPal,complete
T0611,2023-13-01,C1971,Headphones,582.0,,credit card,Failed
T0612,2024-01-21,C4847,Laptop,5.0,,pay pal,complete
T0613,2020-01-23,C2647,Smartphone,-6.0,,PayPal,complete
T0614,2023-13-01,C2261,Tablet,159.0,776.7898585033860,Credit Card,Pending
T0615,2025-02-30,C650,Smartphone,3.0,-942.1426892592050,credit card,Failed
,2020-06-14,C2567,Tablet,-5.0,435.6303265920760,Cash,Pending
T0617,2025-02-30,C661,Tablet,378.0,-674.124059692674,Credit Card,complete
T0618,2023-13-01,C1037,Coffee Machine,10.0,351.91704631478500,PayPal ,
T0619,2025-02-30,,Coffee Machine,6.0,-640.1777076633320,PayPal,Completed
T0620,2023-13-01,C3420,Laptop,-7.0,,Credit Card,
T0621,2022-11-11,C3537,Headphones,313.0,221.09920794550200,Cash,
T0622,2023-06-24,C4001,Laptop,6.0,,PayPal ,complete
T0623,2023-13-01,C3513,Coffee Ma,-10.0,-70.68629569665400,PayPal,complete
T0624,2025-02-30,C1362,Laptop,6.0,-876.5311976224630,pay pal,Completed
,2025-02-30,C1442,Headphones,,,pay pal,completed
T0626,2023-13-01,C359,Tablet,-7.0,-724.3133952287550,credit card,
T0627,,C1671,Headphones,662.0,-60.584699395973600,creditcard,Pending
T0628,2021-11-08,C3224,Tablet,-4.0,-967.3999133955470,Credit Card,complete
T0629,,C3711,Headphones,10.0,-56.32921990173240,PayPal,complete
T0630,2025-02-30,C530,Laptop,6.0,-220.00658194325700,PayPal ,Completed
T0631,2023-13-01,C2746,Headphones,586.0,-369.338261227806,Cash,Completed
T0632,2020-04-13,C1982,Headphones,638.0,362.28591057798600,Credit Card,Failed
T0633,2025-02-30,C2926,Laptop,407.0,-833.5248762299670,Cash,completed
T0634,2025-02-30,C4719,Laptop,826.0,,credit card,Failed
T0635,2025-02-30,C2327,Coffee Machine,306.0,437.3835967523700,Cash,completed
T0636,2023-13-01,C4848,Coffee Machine,4.0,-544.2598896233960,pay pal,Failed
T0637,2023-13-01,C4796,Smartphone,911.0,-477.5192980647780,credit card,completed
T0638,2024-07-19,C3044,Tablet,4.0,464.5194808520280,PayPal,complete
,2025-02-30,C452,Laptop,8.0,254.02100155156600,PayPal,complete
T39999,2023-13-01,C3065,Tablet,872.0,,PayPal ,
T0641,2024-07-15,C2354,Laptop,-7.0,64.17348443527410,pay pal,completed
T0642,2020-11-17,C4965,Tablet,-1.0,-378.9639964747210,Credit Card,complete
T0643,2021-04-09,C4347,Laptop,-4.0,841.2991021061260,Cash,Failed
T0644,2025-02-30,C1576,Headpho,-1.0,-532.072078920741,creditcard,Completed
,2025-02-30,C4324,Coffee Machine,-10.0,,creditcard,Completed
,2023-05-26,C020,Headphones,-9.0,,Cash,Failed
T37318,2021-05-07,C2292,Laptop,6.0,-240.63500671230700,Cash,Completed
T0648,2025-02-30,C904,Laptop,240.0,,creditcard,Failed
T0649,2025-02-30,C4739,Laptop,1.0,,PayPal,complete
T0650,2025-02-30,C3596,Headphones,-10.0,-196.92918088133900,PayPal,Completed
T0651,2023-13-01,C4638,La,8.0,-838.8247156583490,PayPal ,complete
,2025-02-30,C1585,Smartphone,3.0,,credit card,completed
T0653,2025-02-30,C1919,T,312.0,-156.83763675552700,Credit Card,Pending
T0654,2023-13-01,C1774,Smartphone,-10.0,945.3217211570720,Credit Card,Failed
T0655,2023-13-01,C496,Smartphone,5.0,772.6972837674290,PayPal ,Completed
T0656,2025-02-30,C1574,Headphones,443.0,-200.60163772521600,pay pal,complete
T0657,2023-13-01,C3153,Coffee Machine,123.0,,PayPal ,
T0658,2023-13-01,C3333,Laptop,212.0,-928.8649864563280,PayPal,completed
,2025-02-30,C2189,Coffee Machine,-8.0,-753.1315809608860,credit card,
T0660,2025-02-30,,Tablet,897.0,-900.0194884049560,credit card,Pending
T0661,2023-07-22,C3292,Coffee Machine,354.0,,creditcard,Pending
T0662,2025-02-30,C4732,Laptop,-7.0,-148.37565435599400,creditcard,Failed
T0663,2023-13-01,C4172,Coffee Machine,832.0,,Credit Card,
T0664,2021-07-12,C124,Smartphone,-4.0,67.85859307003620,Cash,
T0665,2023-13-01,C4901,Tablet,-2.0,366.2791748254860,PayPal,Pending
T0666,,C561,Laptop,-3.0,,Credit Card,Completed
T0667,2025-02-30,C195,Laptop,381.0,-986.3650313130410,credit card,Pending
T0668,2023-13-01,C4075,Headphones,435.0,-496.21057964253800,PayPal,Completed
T0669,2023-13-01,C3559,Coffee Machine,2.0,-$396.06,Credit Card,Failed
T0670,2020-03-10,C2551,Laptop,-5.0,889.4273239276190,Credit Card,
T0671,2023-13-01,C653,Smartphone,-9.0,769.3239187811640,pay pal,Failed
T0672,2025-02-30,C4800,Headphones,4.0,913.1445451111340,credit card,complete
T0673,2025-02-30,C3660,Coffee Machine,480.0,334.84533655752300,credit card,Failed
T0674,2023-13-01,C1771,Smartphone,213.0,,Credit Card,completed
T0675,2021-07-28,C2617,Laptop,2.0,235.73045326513800,credit card,completed
T0676,2025-02-30,C3656,Laptop,288.0,-58.30095257789970,pay pal,Pending
T18030,2024-09-28,C018,Laptop,995.0,,creditcard,
T0678,2025-02-30,C3766,Laptop,467.0,749.701297037416,creditcard,complete
T0679,2022-06-07,C1139,Laptop,465.0,-658.4590633919300,PayPal,completed
