Date,Store,Product,Price,Quantity,Total Sales
2026-04-18,Happy Cow,Sausage,$206.24,13,"$2,681.12"
2025-12-23,North Butcher,Skirt Steak,$110.03,15,"$1,650.45"
2026-03-05,Happy Cow,Ribs,$90.20,12,"$1,082.40"
,Happy Cow,Pork,$148.01,1,$148.01
2025-06-02,Happy Cow,Beef,$240.57,7,"$1,683.99"
2026-02-17,North Butcher,Chicken,$181.18,5,$905.90
,Fine Cuts MX,Skirt Steak,$139.55,10,"$1,395.50"
2025-10-13,Super Meats,Pork,$107.47,14,"$1,504.58"
2025-05-24,Fine Cuts MX,Ribs,$119.51,12,"$1,434.12"
2025-09-01,The Little Bull,Pork,$143.95,11,"$1,583.45"
2025-06-29,Super Meats,Skirt Steak,$170.98,6,"$1,025.88"
2025-11-30,The Little Bull,Sausage,$109.14,10,"$1,091.40"
2026-02-24,North Butcher,Skirt Steak,$45.29,60,"$2,717.40"
2025-10-02,The Little Bull,Ribs,$130.30,13,"$1,693.90"
2026-01-02,Unknown,Skirt Steak,$129.41,4,$517.64
2025-08-17,Fine Cuts MX,Beef,$139.01,4,$556.04
2026-01-27,Super Meats,Beef,$204.51,19,"$3,885.69"
2025-12-13,Fine Cuts MX,Skirt Steak,$78.95,6,$473.70
2025-12-10,North Butcher,Chicken,$34.79,17,$591.43
2025-06-29,The Little Bull,Skirt Steak,$168.48,17,"$2,864.16"
2025-06-23,The Little Bull,Pork,$98.79,4,$395.16
2025-11-30,Happy Cow,Skirt Steak,$242.70,15,"$3,640.50"
2026-04-15,The Little Bull,Ribs,$209.93,16,"$3,358.88"
2025-07-16,Fine Cuts MX,Sausage,$157.04,13,"$2,041.52"
2026-04-13,Fine Cuts MX,Pork,$61.58,,$184.74
2025-10-25,North Butcher,Chicken,$131.56,17,"$2,236.52"
2025-05-27,Fine Cuts MX,Sausage,$170.09,4,$680.36
2026-02-27,The Little Bull,Pork,$148.62,35,"$5,201.70"
2025-10-14,Super Meats,Beef,$238.61,9,"$2,147.49"
2026-01-23,Fine Cuts MX,Unknown,$121.33,10,"$1,213.30"
2026-01-17,North Butcher,Sausage,$167.75,10,"$1,677.50"
2025-12-29,Unknown,Beef,$138.94,10,"$1,389.40"
2025-05-14,Super Meats,Sausage,$158.70,11,"$1,745.70"
2025-12-17,Unknown,Beef,$141.54,4,$566.16
2025-10-10,Happy Cow,Skirt Steak,$142.46,11,"$1,567.06"
2026-03-20,Fine Cuts MX,Skirt Steak,$138.15,7,$967.05
2025-12-26,The Little Bull,Ribs,$177.12,5,$885.60
2025-12-31,The Little Bull,Beef,$212.72,3,$638.16
2025-05-30,Super Meats,Chicken,$96.33,18,"$1,733.94"
2025-09-14,Fine Cuts MX,Sausage,$163.19,1,$163.19
2026-03-15,The Little Bull,Beef,$120.48,2,$240.96
2026-04-04,North Butcher,Ribs,$161.97,2,$323.94
2025-10-28,Super Meats,Chicken,$221.47,1,$221.47
2025-08-30,Super Meats,Beef,$182.51,7,"$1,277.57"
2025-11-13,Super Meats,Sausage,$219.86,10,"$2,198.60"
2025-11-23,North Butcher,Chicken,,17,"$2,598.45"
2025-05-16,Happy Cow,Sausage,$102.33,8,$818.64
2026-01-11,The Little Bull,Chicken,$194.16,1,$194.16
2026-03-29,The Little Bull,Skirt Steak,$146.11,7,"$1,022.77"
2026-02-27,Happy Cow,Sausage,$215.47,19,"$4,093.93"
2025-08-26,Happy Cow,Skirt Steak,$121.59,8,$972.72
2025-05-25,Super Meats,Ribs,$243.66,9,"$2,192.94"
2025-09-07,Happy Cow,Beef,$204.00,8,"$1,632.00"
2025-06-19,Fine Cuts MX,Sausage,$88.56,16,"$1,416.96"
2026-02-05,Fine Cuts MX,Skirt Steak,$160.64,18,"$2,891.52"
2026-01-22,Fine Cuts MX,Beef,,8,
2026-03-06,Fine Cuts MX,Ribs,$154.48,11,"$1,699.28"
2026-02-21,Fine Cuts MX,Skirt Steak,$167.01,16,"$2,672.16"
,Super Meats,Ribs,$122.88,13,"$1,597.44"
2025-10-01,The Little Bull,Chicken,$169.49,3,$508.47
2025-08-26,The Little Bull,Skirt Steak,$111.38,2,$222.76
2025-12-05,The Little Bull,Pork,$174.19,6,"$1,045.14"
2026-04-15,Fine Cuts MX,Skirt Steak,$138.23,11,"$1,520.53"
2025-10-24,Super Meats,Sausage,$94.52,3,$283.56
2026-02-18,The Little Bull,Pork,$108.01,16,"$1,728.16"
2026-01-05,Happy Cow,Ribs,$138.05,2,$276.10
2026-01-25,Happy Cow,Skirt Steak,$131.66,11,"$1,448.26"
2025-06-29,The Little Bull,Chicken,$199.92,11,"$2,199.12"
2025-11-16,The Little Bull,Beef,$128.42,1,$128.42
2025-11-25,Fine Cuts MX,Ribs,,15,"$3,145.95"
2025-07-04,The Little Bull,Ribs,$93.93,1,$93.93
2025-07-17,The Little Bull,Sausage,$218.79,15,"$3,281.85"
2025-07-20,Happy Cow,Sausage,$200.63,3,$601.89
2025-11-28,North Butcher,Chicken,$167.13,17,"$2,841.21"
2025-04-25,Super Meats,Skirt Steak,$161.00,13,"$2,093.00"
2025-08-29,Fine Cuts MX,Beef,$131.03,14,"$1,834.42"
,The Little Bull,Beef,$93.07,8,$744.56
2025-07-08,Super Meats,Sausage,$145.11,17,"$2,466.87"
2026-01-30,North Butcher,Ribs,$220.59,6,"$1,323.54"
2025-07-30,Happy Cow,Sausage,$175.66,10,"$1,756.60"
,Happy Cow,Beef,$137.02,13,"$1,781.26"
2025-07-05,The Little Bull,Pork,$194.43,19,"$3,694.17"
2025-06-30,Fine Cuts MX,Skirt Steak,$123.66,6,$741.96
2026-03-26,The Little Bull,Ribs,$64.99,14,$909.86
2025-12-13,North Butcher,Pork,,14,"$2,469.88"
,Fine Cuts MX,Ribs,$235.53,16,
2025-07-01,The Little Bull,Skirt Steak,$154.16,14,"$2,158.24"
2025-08-22,North Butcher,Skirt Steak,$126.64,5,$633.20
2026-03-07,North Butcher,Chicken,$236.09,9,"$2,124.81"
2025-05-17,Fine Cuts MX,Chicken,$145.79,17,"$2,478.43"
2025-11-14,North Butcher,Sausage,$93.98,19,"$1,785.62"
2025-05-07,North Butcher,Ribs,$144.50,8,"$1,156.00"
2025-09-15,North Butcher,Sausage,$179.00,7,"$1,253.00"
2026-03-13,Happy Cow,Ribs,$209.98,12,"$2,519.76"
2025-10-27,Fine Cuts MX,Beef,,9,"$1,405.44"
2025-08-21,North Butcher,Pork,$177.57,78,"$13,850.46"
2026-03-10,Fine Cuts MX,Pork,$155.31,8,"$1,242.48"
,Fine Cuts MX,Sausage,$126.52,13,"$1,644.76"
2026-03-05,The Little Bull,Skirt Steak,$188.00,14,"$2,632.00"
2025-12-25,Happy Cow,Chicken,$125.75,7,$880.25
2025-08-27,Happy Cow,Beef,$188.77,10,"$1,887.70"
2025-07-28,Super Meats,Sausage,$111.04,9,$999.36
2025-08-18,The Little Bull,Skirt Steak,$135.32,11,"$1,488.52"
2026-03-08,Happy Cow,Chicken,$155.66,1,$155.66
2025-08-24,The Little Bull,Ribs,$167.19,13,"$2,173.47"
2025-08-26,Fine Cuts MX,Sausage,$188.44,13,"$2,449.72"
2025-10-29,Fine Cuts MX,Ribs,$184.39,14,"$2,581.46"
2025-06-04,North Butcher,Sausage,$170.98,17,"$2,906.66"
2025-08-28,Fine Cuts MX,Ribs,$136.57,4,$546.28
2025-05-14,Super Meats,Chicken,$105.44,8,$843.52
2025-12-10,North Butcher,Sausage,$138.76,7,$971.32
2026-02-19,Fine Cuts MX,Skirt Steak,$117.50,10,"$1,175.00"
2026-02-13,Fine Cuts MX,Ribs,$160.34,3,$481.02
2025-06-30,The Little Bull,Ribs,$187.95,2,$375.90
2025-10-07,Fine Cuts MX,Sausage,$165.85,11,"$1,824.35"
2025-10-18,Fine Cuts MX,Chicken,$245.05,5,"$1,225.25"
2026-02-15,The Little Bull,Sausage,$213.29,6,"$1,279.74"
2026-02-09,North Butcher,Chicken,$106.69,18,"$1,920.42"
2025-06-21,The Little Bull,Skirt Steak,$205.90,12,"$2,470.80"
2025-06-20,Fine Cuts MX,Skirt Steak,$156.57,12,"$1,878.84"
2026-04-21,Fine Cuts MX,Ribs,$189.67,4,$758.68
2026-02-28,Fine Cuts MX,Beef,$62.57,2,$125.14
2025-10-12,The Little Bull,Pork,$101.78,10,"$1,017.80"
2025-09-11,North Butcher,Skirt Steak,$128.49,11,"$1,413.39"
2025-07-22,North Butcher,Skirt Steak,$106.72,5,$533.60
2025-05-05,The Little Bull,Pork,$160.42,12,"$1,925.04"
2025-06-30,Happy Cow,Skirt Steak,$94.26,14,"$1,319.64"
2025-10-01,Fine Cuts MX,Chicken,$154.88,10,"$1,548.80"
2026-04-02,Happy Cow,Skirt Steak,$147.97,10,"$1,479.70"
2025-12-27,Fine Cuts MX,Ribs,$91.07,10,$910.70
2025-04-26,Happy Cow,Ribs,$156.29,9,"$1,406.61"
2025-09-10,North Butcher,Ribs,$149.29,15,"$2,239.35"
2025-05-30,North Butcher,Pork,$149.08,13,"$1,938.04"
2025-06-15,The Little Bull,Beef,$169.86,19,"$3,227.34"
2025-12-08,Super Meats,Pork,$107.00,14,"$1,498.00"
2025-09-06,Happy Cow,Beef,$177.84,11,"$1,956.24"
2025-10-03,The Little Bull,Chicken,$161.96,4,$647.84
2025-05-15,Happy Cow,Chicken,$164.59,19,"$3,127.21"
2026-01-19,Super Meats,Pork,$194.97,5,$974.85
2026-02-28,Unknown,Unknown,$162.69,13,"$2,114.97"
2025-08-23,Fine Cuts MX,Chicken,$173.38,11,"$1,907.18"
2026-04-13,Fine Cuts MX,Ribs,$248.39,16,"$3,974.24"
2026-04-10,Fine Cuts MX,Beef,$53.76,,$215.04
2026-02-18,The Little Bull,Beef,$146.07,15,"$2,191.05"
2025-12-13,Happy Cow,Chicken,$218.13,14,"$3,053.82"
2025-05-01,The Little Bull,Skirt Steak,$108.42,15,"$1,626.30"
2026-03-01,Fine Cuts MX,Beef,$208.29,8,
2025-11-29,The Little Bull,Beef,,5,$698.90
2026-02-20,Fine Cuts MX,Skirt Steak,$247.85,11,"$2,726.35"
2025-10-31,North Butcher,Sausage,$137.93,16,"$2,206.88"
2026-04-14,Fine Cuts MX,Unknown,$160.58,15,"$2,408.70"
2026-01-20,Fine Cuts MX,Beef,$143.81,5,$719.05
2026-04-21,Happy Cow,Sausage,$132.18,8,"$1,057.44"
2026-01-05,North Butcher,Skirt Steak,$159.03,3,$477.09
2025-11-24,Super Meats,Pork,$157.26,9,"$1,415.34"
2025-06-06,Super Meats,Chicken,$173.52,14,"$2,429.28"
2025-09-15,Fine Cuts MX,Ribs,$169.53,17,"$2,882.01"
2026-03-30,The Little Bull,Beef,$189.65,16,"$3,034.40"
2025-07-01,Happy Cow,Beef,$199.07,2,$398.14
2025-06-20,North Butcher,Pork,$211.79,14,"$2,965.06"
2025-10-13,The Little Bull,Beef,$152.98,7,"$1,070.86"
2026-01-20,North Butcher,Chicken,$132.91,13,"$1,727.83"
2025-11-20,Super Meats,Chicken,$107.27,17,"$1,823.59"
2026-01-10,The Little Bull,Sausage,$166.75,10,"$1,667.50"
2025-05-09,Fine Cuts MX,Ribs,$160.48,14,"$2,246.72"
2025-05-13,Super Meats,Sausage,$125.42,15,"$1,881.30"
2026-01-08,Super Meats,Ribs,$169.62,18,"$3,053.16"
2026-04-08,Happy Cow,Sausage,$124.55,2,$249.10
2025-11-02,North Butcher,Sausage,$118.69,6,$712.14
,North Butcher,Ribs,$107.08,11,"$1,177.88"
2025-12-15,Fine Cuts MX,Chicken,$206.28,9,"$1,856.52"
2026-03-27,The Little Bull,Sausage,$163.13,13,"$2,120.69"
2025-11-19,Happy Cow,Pork,$159.68,12,"$1,916.16"
2026-02-19,North Butcher,Ribs,$153.92,,"$1,539.20"
2026-01-15,Fine Cuts MX,Skirt Steak,$122.26,11,"$1,344.86"
2025-12-12,Fine Cuts MX,Beef,$97.23,19,
2025-08-19,The Little Bull,Pork,$202.92,17,"$3,449.64"
2025-05-12,Happy Cow,Beef,$8.37,15,$125.55
2026-01-10,The Little Bull,Beef,$150.84,,$452.52
,Happy Cow,Ribs,$127.34,13,"$1,655.42"
2026-04-19,Super Meats,Beef,$222.62,9,"$2,003.58"
2025-09-12,North Butcher,Pork,$136.35,13,"$1,772.55"
2025-09-18,Happy Cow,Chicken,$168.26,9,"$1,514.34"
2025-08-16,Super Meats,Chicken,$106.52,12,"$1,278.24"
2025-05-06,North Butcher,Skirt Steak,$206.27,1,$206.27
2026-02-23,Happy Cow,Skirt Steak,$122.79,10,"$1,227.90"
2025-12-04,Happy Cow,Chicken,,10,"$14,186.00"
2026-02-09,North Butcher,Pork,$100.28,11,
2026-02-15,Happy Cow,Chicken,$220.59,16,"$3,529.44"
2026-01-03,North Butcher,Ribs,$183.64,2,$367.28
,North Butcher,Chicken,$179.59,1,$179.59
2025-09-12,North Butcher,Pork,$197.79,,"$3,164.64"
,Happy Cow,Skirt Steak,$245.95,7,"$1,721.65"
2026-01-01,Fine Cuts MX,Beef,$213.10,8,
2025-05-24,Happy Cow,Pork,$158.99,8,"$1,271.92"
2026-02-27,North Butcher,Chicken,$144.84,15,"$2,172.60"
2025-08-10,The Little Bull,Skirt Steak,$67.84,4,$271.36
2025-09-14,North Butcher,Ribs,$176.85,9,"$1,591.65"
2025-08-14,North Butcher,Sausage,$152.58,7,"$1,068.06"
2026-01-28,The Little Bull,Pork,$169.66,11,"$1,866.26"
2026-03-07,North Butcher,Sausage,$109.46,6,$656.76
2025-08-17,Super Meats,Chicken,$87.12,15,"$1,306.80"
2026-02-13,Super Meats,Pork,$159.92,18,"$2,878.56"
2025-09-20,The Little Bull,Ribs,$172.78,14,"$2,418.92"
2026-04-15,The Little Bull,Sausage,$264.45,6,"$1,586.70"
2025-11-04,The Little Bull,Ribs,$72.16,11,$793.76
2026-04-06,North Butcher,Sausage,$150.51,12,"$1,806.12"
2026-02-24,The Little Bull,Beef,$159.25,3,$477.75
2025-12-09,North Butcher,Pork,$151.55,12,"$1,818.60"
2025-09-17,Unknown,Chicken,$181.18,19,"$3,442.42"
2025-04-25,North Butcher,Chicken,$176.76,2,$353.52
2025-12-15,Fine Cuts MX,Skirt Steak,$187.97,16,"$3,007.52"
2025-10-23,Super Meats,Skirt Steak,$145.76,4,$583.04
2026-01-10,Fine Cuts MX,Sausage,$87.83,,$614.81
2025-07-24,Super Meats,Skirt Steak,,5,$854.30
2026-02-08,The Little Bull,Beef,$125.50,8,"$1,004.00"
2025-05-02,Happy Cow,Sausage,$324.79,7,"$2,273.53"
2026-02-25,The Little Bull,Chicken,$76.83,3,$230.49
2025-12-08,The Little Bull,Pork,$189.14,13,
2025-06-26,The Little Bull,Sausage,$78.01,18,"$1,404.18"
2025-08-02,The Little Bull,Ribs,$150.71,11,"$1,657.81"
2025-05-22,North Butcher,Pork,$102.30,1,$102.30
2025-06-13,The Little Bull,Pork,$72.99,19,"$1,386.81"
2025-11-04,Fine Cuts MX,Pork,$249.17,19,"$4,734.23"
2025-06-26,Happy Cow,Unknown,$140.54,4,$562.16
2025-05-03,The Little Bull,Beef,$196.08,18,"$3,529.44"
2026-02-15,North Butcher,Beef,$122.46,7,$857.22
2025-12-03,North Butcher,Sausage,$98.69,4,$394.76
2025-05-12,North Butcher,Ribs,$104.83,8,$838.64
2026-01-30,Unknown,Chicken,$145.54,10,
2025-12-22,Super Meats,Beef,$119.78,13,"$1,557.14"
2025-05-28,North Butcher,Sausage,$116.21,10,"$1,162.10"
2026-02-15,The Little Bull,Ribs,$120.31,19,"$2,285.89"
2026-01-26,North Butcher,Unknown,$101.71,5,$508.55
2025-06-04,Super Meats,Pork,$107.30,16,"$1,716.80"
2025-11-26,Fine Cuts MX,Beef,$103.82,7,$726.74
2026-02-04,Happy Cow,Beef,$62.58,10,$625.80
2025-11-11,Fine Cuts MX,Skirt Steak,$156.65,16,"$2,506.40"
2026-01-03,Fine Cuts MX,Beef,$130.80,1,$130.80
2026-01-01,Fine Cuts MX,Skirt Steak,$162.51,17,"$2,762.67"
2026-02-08,Unknown,Sausage,$204.10,6,"$1,224.60"
2025-08-18,Super Meats,Skirt Steak,$199.78,7,"$1,398.46"
2026-02-13,Super Meats,Ribs,$131.59,3,$394.77
2025-11-10,Super Meats,Beef,$127.01,16,"$2,032.16"
2025-06-16,Super Meats,Ribs,$30.44,15,$456.60
2025-10-17,Fine Cuts MX,Beef,$146.26,84,"$12,285.84"
2025-12-17,Fine Cuts MX,Ribs,$74.11,19,"$1,408.09"
2026-01-12,Fine Cuts MX,Pork,$132.15,8,"$1,057.20"
2026-03-30,Fine Cuts MX,Beef,$184.94,13,
2026-01-10,Happy Cow,Chicken,$171.05,19,"$3,249.95"
2025-05-15,Super Meats,Ribs,$94.14,19,"$1,788.66"
2025-05-02,Happy Cow,Ribs,$153.49,11,"$1,688.39"
2026-02-04,North Butcher,Beef,$118.01,6,$708.06
2025-09-06,Super Meats,Chicken,$115.74,1,
2025-05-15,The Little Bull,Sausage,$142.42,19,"$2,705.98"
2025-04-26,The Little Bull,Pork,$124.85,1,$124.85
2026-03-04,Happy Cow,Pork,$87.50,15,"$1,312.50"
2025-12-26,Fine Cuts MX,Unknown,$173.67,18,"$3,126.06"
2025-09-01,Fine Cuts MX,Skirt Steak,$216.78,8,"$1,734.24"
2025-09-13,Super Meats,Beef,$138.48,5,$692.40
2025-11-14,North Butcher,Chicken,$103.79,17,"$1,764.43"
2025-11-20,North Butcher,Ribs,$116.86,10,"$1,168.60"
,Unknown,Pork,$90.70,15,"$1,360.50"
2025-12-01,The Little Bull,Ribs,$167.24,12,"$2,006.88"
2026-01-02,The Little Bull,Sausage,$252.29,3,$756.87
2026-03-21,Unknown,Sausage,$188.55,9,"$1,696.95"
2025-07-21,The Little Bull,Pork,$93.87,2,$187.74
2025-06-02,Happy Cow,Skirt Steak,$104.12,10,"$1,041.20"
2025-08-20,North Butcher,Pork,$215.00,4,$860.00
2025-09-21,Super Meats,Sausage,$187.90,6,"$1,127.40"
2025-08-21,Super Meats,Ribs,$222.96,18,"$4,013.28"
2026-04-25,Fine Cuts MX,Beef,$167.52,,$670.08
2025-09-04,Happy Cow,Sausage,$164.89,19,"$3,132.91"
2025-09-15,Super Meats,Beef,$85.39,13,"$1,110.07"
2026-01-29,Happy Cow,Chicken,$110.81,5,$554.05
2025-10-18,Fine Cuts MX,Pork,,11,"$1,270.17"
2025-12-02,Fine Cuts MX,Beef,$230.75,18,"$4,153.50"
2025-06-03,North Butcher,Sausage,$199.85,18,"$3,597.30"
2026-04-03,The Little Bull,Chicken,$153.80,14,"$2,153.20"
2026-04-19,Happy Cow,Sausage,$187.13,14,"$2,619.82"
2025-04-27,Super Meats,Ribs,$81.20,11,$893.20
2025-08-01,Happy Cow,Skirt Steak,$133.02,1,$133.02
2026-02-19,Super Meats,Ribs,$138.46,11,"$1,523.06"
2025-08-09,Fine Cuts MX,Beef,$222.66,8,"$1,781.28"
2026-03-12,The Little Bull,Ribs,$122.52,11,"$1,347.72"
2026-03-15,North Butcher,Sausage,$192.98,7,"$1,350.86"
2025-10-05,North Butcher,Sausage,$125.34,18,"$2,256.12"
2025-10-21,North Butcher,Pork,$222.18,16,"$3,554.88"
,Super Meats,Sausage,$190.44,19,"$3,618.36"
2025-09-22,Super Meats,Sausage,$177.32,,$709.28
2025-09-22,The Little Bull,Pork,$68.85,13,$895.05
2025-12-25,North Butcher,Sausage,$167.67,5,$838.35
2025-11-15,North Butcher,Pork,$185.38,1,$185.38
2025-04-29,Happy Cow,Skirt Steak,$150.45,6,$902.70
2025-10-22,The Little Bull,Ribs,$168.37,10,"$1,683.70"
2025-08-21,Fine Cuts MX,Beef,$134.32,,"$2,149.12"
2026-03-05,The Little Bull,Beef,$94.85,5,$474.25
2025-11-16,Happy Cow,Sausage,$167.95,15,"$2,519.25"
2025-06-18,Super Meats,Sausage,$180.98,5,$904.90
2026-01-19,Super Meats,Beef,$170.54,1,$170.54
2025-07-11,The Little Bull,Pork,,10,"$1,786.30"
2025-10-08,Fine Cuts MX,Chicken,$167.43,2,$334.86
2026-04-15,Fine Cuts MX,Chicken,$81.12,15,"$1,216.80"
2025-12-04,North Butcher,Skirt Steak,$121.76,11,"$1,339.36"
2025-10-27,North Butcher,Skirt Steak,$217.09,10,"$2,170.90"
2025-05-14,Super Meats,Chicken,$33.47,18,$602.46
2025-08-24,Fine Cuts MX,Pork,$132.06,15,"$1,980.90"
2026-04-22,Happy Cow,Chicken,$152.83,7,"$1,069.81"
2025-09-16,North Butcher,Chicken,$126.36,17,"$2,148.12"
2025-09-17,North Butcher,Chicken,$94.40,9,$849.60
2025-10-19,The Little Bull,Sausage,$168.07,19,"$3,193.33"
,Super Meats,Skirt Steak,$166.92,7,"$1,168.44"
2026-03-22,Fine Cuts MX,Chicken,$146.82,2,$293.64
2025-12-11,The Little Bull,Beef,$192.42,,$769.68
2026-02-07,The Little Bull,Sausage,$37.66,17,$640.22
2025-04-27,Fine Cuts MX,Pork,$135.26,10,"$1,352.60"
2025-07-09,Super Meats,Beef,$217.31,14,"$3,042.34"
2025-09-19,Fine Cuts MX,Skirt Steak,$119.76,11,"$1,317.36"
2026-03-18,North Butcher,Pork,$39.72,11,$436.92
2025-05-02,The Little Bull,Sausage,$222.31,2,$444.62
2025-08-07,North Butcher,Beef,$80.56,4,$322.24
2026-02-20,North Butcher,Ribs,$189.45,3,$568.35
2026-01-30,Super Meats,Skirt Steak,$176.44,17,"$2,999.48"
2025-08-10,The Little Bull,Sausage,$223.45,10,"$2,234.50"
2026-02-13,Super Meats,Skirt Steak,$132.10,10,"$1,321.00"
2025-07-13,North Butcher,Sausage,$109.75,8,$878.00
2026-04-14,Super Meats,Ribs,$225.27,2,$450.54
2026-01-20,Happy Cow,Pork,$81.38,17,"$1,383.46"
2025-09-17,Super Meats,Sausage,$151.55,19,"$2,879.45"
2026-01-18,Super Meats,Chicken,$117.11,6,$702.66
2026-03-07,North Butcher,Sausage,$192.73,3,$578.19
2026-01-09,North Butcher,Pork,$109.13,14,"$1,527.82"
2025-12-13,North Butcher,Skirt Steak,$119.52,10,"$1,195.20"
2025-10-26,Happy Cow,Beef,$185.63,6,"$1,113.78"
2026-01-12,Happy Cow,Ribs,$187.98,12,"$2,255.76"
2025-11-23,The Little Bull,Sausage,,3,$195.00
2026-02-01,Super Meats,Skirt Steak,$137.03,14,"$1,918.42"
2025-07-31,Super Meats,Chicken,$183.54,8,"$1,468.32"
2025-10-01,Fine Cuts MX,Pork,$135.39,8,"$1,083.12"
,Fine Cuts MX,Ribs,$180.62,15,"$2,709.30"
2026-04-23,Fine Cuts MX,Beef,$204.97,14,
2026-03-25,Fine Cuts MX,Pork,$129.96,5,$649.80
2025-09-27,Unknown,Chicken,$157.24,19,"$2,987.56"
2026-04-07,Fine Cuts MX,Beef,$151.20,11,"$1,663.20"
2025-07-09,Super Meats,Ribs,$134.28,2,$268.56
2025-06-24,Happy Cow,Pork,$197.91,5,$989.55
2025-04-27,Fine Cuts MX,Ribs,$205.92,6,"$1,235.52"
2026-01-09,The Little Bull,Chicken,$177.47,11,
2026-01-27,Super Meats,Ribs,$160.10,9,"$1,440.90"
2026-02-10,North Butcher,Pork,$182.62,10,"$1,826.20"
2026-01-23,Super Meats,Sausage,$132.25,8,"$1,058.00"
2025-12-26,Fine Cuts MX,Chicken,$213.92,15,"$3,208.80"
2026-01-11,Super Meats,Beef,$158.45,1,$158.45
2026-04-18,The Little Bull,Unknown,$129.96,12,"$1,559.52"
2025-07-19,Fine Cuts MX,Beef,$162.16,13,
2026-02-23,Fine Cuts MX,Pork,$185.88,6,"$1,115.28"
2025-08-31,Happy Cow,Chicken,$129.03,11,"$1,419.33"
2026-03-17,Fine Cuts MX,Sausage,$162.45,8,"$1,299.60"
2026-02-10,Happy Cow,Chicken,$181.82,13,"$2,363.66"
2025-12-14,North Butcher,Pork,$210.64,9,"$1,895.76"
2025-07-02,North Butcher,Skirt Steak,$124.83,10,"$1,248.30"
2026-02-08,Super Meats,Ribs,$179.11,14,"$2,507.54"
2025-06-26,Super Meats,Beef,$157.86,12,"$1,894.32"
2025-11-05,Fine Cuts MX,Skirt Steak,$116.69,12,"$1,400.28"
,Happy Cow,Skirt Steak,$141.12,18,"$2,540.16"
,The Little Bull,Chicken,$137.19,3,$411.57
2026-01-29,Happy Cow,Chicken,$137.93,8,"$1,103.44"
2025-07-21,North Butcher,Sausage,$202.59,10,"$2,025.90"
2025-08-10,Fine Cuts MX,Ribs,$127.19,5,$635.95
2025-10-23,Happy Cow,Sausage,$159.07,18,"$2,863.26"
2026-01-21,Super Meats,Pork,$54.10,14,$757.40
2025-04-25,The Little Bull,Chicken,$142.49,6,$854.94
2026-01-11,Super Meats,Chicken,$155.82,,$155.82
2025-06-12,Fine Cuts MX,Sausage,$144.95,10,"$1,449.50"
2025-07-31,Happy Cow,Pork,$123.00,18,"$2,214.00"
2026-04-24,Super Meats,Sausage,$95.40,15,"$1,431.00"
2026-03-30,Super Meats,Skirt Steak,$98.05,18,"$1,764.90"
2025-05-05,The Little Bull,Chicken,$242.13,7,"$1,694.91"
2025-04-30,Happy Cow,Skirt Steak,$179.35,16,"$2,869.60"
2026-04-18,Happy Cow,Pork,$125.42,13,"$1,630.46"
2025-07-29,The Little Bull,Pork,$260.94,4,"$1,043.76"
2025-09-18,Super Meats,Beef,$142.05,13,"$1,846.65"
,Super Meats,Beef,$85.42,3,$256.26
2025-08-30,Fine Cuts MX,Beef,$164.54,2,$329.08
2026-03-01,Happy Cow,Pork,$228.05,6,"$1,368.30"
2026-03-30,The Little Bull,Skirt Steak,$251.75,3,$755.25
2025-07-13,Happy Cow,Sausage,$175.98,5,$879.90
2025-10-24,North Butcher,Chicken,$231.42,9,"$2,082.78"
2026-01-24,The Little Bull,Beef,,18,"$3,261.96"
2026-03-08,The Little Bull,Skirt Steak,$111.63,1,$111.63
2025-08-31,Fine Cuts MX,Chicken,$106.18,8,$849.44
,The Little Bull,Beef,$103.17,15,"$1,547.55"
2025-08-15,Fine Cuts MX,Chicken,$116.61,17,
,North Butcher,Pork,$218.61,17,"$3,716.37"
2026-03-26,North Butcher,Ribs,$180.36,18,"$3,246.48"
2025-11-15,Fine Cuts MX,Chicken,$120.03,8,$960.24
2025-10-10,Happy Cow,Beef,$94.50,10,$945.00
2025-12-31,Fine Cuts MX,Sausage,$78.72,9,$708.48
2025-12-01,Happy Cow,Ribs,$190.65,3,$571.95
2025-12-08,The Little Bull,Sausage,$128.58,13,"$1,671.54"
2025-10-20,Super Meats,Beef,$47.65,8,$381.20
2026-02-05,North Butcher,Beef,$87.31,19,"$1,658.89"
2025-05-13,Fine Cuts MX,Chicken,$173.13,17,"$2,943.21"
2025-10-17,Happy Cow,Skirt Steak,$160.10,6,$960.60
2025-06-15,Super Meats,Skirt Steak,$160.75,13,"$2,089.75"
,The Little Bull,Beef,$114.06,11,"$1,254.66"
2025-10-07,Fine Cuts MX,Unknown,$187.25,2,$374.50
2025-07-15,Fine Cuts MX,Beef,$184.75,19,"$3,510.25"
2025-11-26,North Butcher,Chicken,$76.89,6,$461.34
2025-09-24,The Little Bull,Ribs,$105.54,11,"$1,160.94"
2025-07-07,Super Meats,Sausage,$197.77,17,"$3,362.09"
2025-04-30,North Butcher,Beef,$119.80,1,$119.80
2025-07-03,The Little Bull,Unknown,$138.52,1,$138.52
2025-06-30,Super Meats,Beef,$182.02,12,"$2,184.24"
2026-01-31,Super Meats,Skirt Steak,$140.47,12,"$1,685.64"
2025-05-24,Happy Cow,Ribs,$192.45,3,$577.35
2026-04-03,Happy Cow,Pork,$144.74,10,"$1,447.40"
2025-12-27,The Little Bull,Beef,$110.20,5,$551.00
